"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs2844533-<b>G</b>,"9 x 10-6",,0.1783,0.4425,'-,'-,"HLA-S, MICA","Colorectal cancer","colorectal cancer",'-,GCST90105079,6:31383025
"rs16825454-<b>?</b>, rs824918-<b>?</b>","6 x 10-8",,'-,1.71,'-,1.7-1.72,"No mapped genes; RPL23P5 - LLPHP3","Colorectal cancer","colorectal cancer",'-,GCST90095126,2:221920926
"rs1889201-<b>?</b>, rs483876-<b>?</b>","2 x 10-7",,'-,1.29,'-,1.28-1.3,"No mapped genes; LAMA5","Colorectal cancer","colorectal cancer",'-,GCST90095126,20:62352293
"rs12723298-<b>?</b>, rs10495462-<b>?</b>","3 x 10-8",,'-,4.04,'-,3.99-4.09,"No mapped genes; FMN2","Familial colorectal cancer","colorectal cancer",'-,GCST90095127,1:240279517
"rs10162671-<b>?</b>, rs4316701-<b>?</b>","2 x 10-7",,'-,2.55,'-,2.51-2.59,"OAZ2 - RBPMS2; No mapped genes","Familial colorectal cancer","colorectal cancer",'-,GCST90095127,15:64737757
"rs6587119-<b>?</b>, rs2001651-<b>?</b>","2 x 10-7",,'-,2.42,'-,2.38-2.46,"LINC01563; No mapped genes","Familial colorectal cancer","colorectal cancer",'-,GCST90095127,17:21088193
"rs9855367-<b>?</b>, rs9861579-<b>?</b>","4 x 10-7",,'-,2.25,'-,2.21-2.29,"NPM1P28 - LINC02032; No mapped genes","Familial colorectal cancer","colorectal cancer",'-,GCST90095127,3:147697058
"rs7071839-<b>?</b>, rs2050395-<b>?</b>","2 x 10-7",,'-,5.33,'-,5.28-5.38,"No mapped genes; NHLRC2 - ADRB1","Familial colorectal cancer","colorectal cancer",'-,GCST90095127,10:114041836
"rs3819842-<b>?</b>, rs10889978-<b>?</b>","3 x 10-7",,'-,3.78,'-,3.73-3.83,"No mapped genes; FOXO6 - RNA5SP45","Familial colorectal cancer","colorectal cancer",'-,GCST90095127,1:41396453
"rs2359367-<b>?</b>, rs4390954-<b>?</b>","6 x 10-9",,'-,1.62,'-,1.61-1.63,"No mapped genes; SALL4P5 - RPL24P7","Non-familial colorectal cancer","colorectal cancer",'-,GCST90095128,3:23120749
"rs16825454-<b>?</b>, rs824918-<b>?</b>","1 x 10-8",,'-,1.78,'-,1.76-1.8,"No mapped genes; RPL23P5 - LLPHP3","Non-familial colorectal cancer","colorectal cancer",'-,GCST90095128,2:221920926
rs505706-<b>?</b>,"1 x 10-11",,NR,0.73,'-,[0.67-0.8],LINC02774,"Colorectal cancer","colorectal cancer",'-,GCST90102510,1:243984233
rs7550486-<b>C</b>,"1 x 10-6",,0.498,0.6,'-,[0.5-0.7],KAZN,"Colorectal cancer vs inflammatory bowel disease or controls","colorectal cancer",'-,GCST90179124,1:14450544
rs115681984-<b>T</b>,"3 x 10-7",,0.034,4.2,'-,[2.4-7.1],"LINC02862, ABCA12","Colorectal cancer vs inflammatory bowel disease or controls","colorectal cancer",'-,GCST90179124,2:215167348
rs72840741-<b>G</b>,"2 x 10-6",,0.014,0.1,'-,[0.0-0.2],"LNC-LBCS, MIR548A1HG","Colorectal cancer vs inflammatory bowel disease or controls","colorectal cancer",'-,GCST90179124,6:18747224
rs5002178-<b>G</b>,"7 x 10-7",,0.33,0.6,'-,[0.5-0.7],HLA-DQA1,"Colorectal cancer vs inflammatory bowel disease or controls","colorectal cancer",'-,GCST90179124,6:32643813
rs951197-<b>C</b>,"2 x 10-7",,0.484,0.6,'-,[0.5-0.7],"GRIK2, R3HDM2P2","Colorectal cancer vs inflammatory bowel disease or controls","colorectal cancer",'-,GCST90179124,6:102762890
rs1875664-<b>G</b>,"3 x 10-7",,0.124,2.2,'-,[1.6-3.0],DLGAP2,"Colorectal cancer vs inflammatory bowel disease or controls","colorectal cancer",'-,GCST90179124,8:877824
rs988874-<b>A</b>,"2 x 10-6",,0.171,0.5,'-,[0.3-0.6],"TRIAP1P1, PTCHD3","Colorectal cancer vs inflammatory bowel disease or controls","colorectal cancer",'-,GCST90179124,10:27395731
rs150840049-<b>C</b>,"3 x 10-6",,0.025,0.1,'-,[0.1-0.3],LINC01500,"Colorectal cancer vs inflammatory bowel disease or controls","colorectal cancer",'-,GCST90179124,14:58698991
rs541295-<b>G</b>,"5 x 10-8",,0.045,0.2,'-,[0.1-0.4],"DTWD1, ATP8B4","Colorectal cancer vs inflammatory bowel disease or controls","colorectal cancer",'-,GCST90179124,15:49763853
rs79374732-<b>T</b>,"5 x 10-6",,0.032,8.5,'-,[3.4-21.0],ERBB4,"Colorectal cancer","colorectal cancer",'-,GCST90162552,2:211951232
rs77317240-<b>T</b>,"6 x 10-7",,0.039,6.4,'-,[3.1-13.2],"ABCA12, LINC02862","Colorectal cancer","colorectal cancer",'-,GCST90162552,2:215226722
rs116443146-<b>G</b>,"4 x 10-6",,0.013,16.3,'-,[5.0-53.8],"INPP4B, IL15","Colorectal cancer","colorectal cancer",'-,GCST90162552,4:141778240
rs34931968-<b>T</b>,"3 x 10-6",,0.011,29.7,'-,[7.1-124.3],MAGI2,"Colorectal cancer","colorectal cancer",'-,GCST90162552,7:79425802
rs1693967-<b>G</b>,"4 x 10-6",,0.017,11.4,'-,[4.1-32.1],LINC01081,"Colorectal cancer","colorectal cancer",'-,GCST90162552,16:86255974
rs7601541-<b>?</b>,"2 x 10-8",,NR,6.78,'-,[3.49-13.15],"RN7SL468P, STEAP3","Severe skin toxicity response to cetuximab in stage 3 colon cancer","skin disease, colon carcinoma, response to cetuximab",'-,GCST011795,2:119184520
rs78201730-<b>?</b>,"6 x 10-9",,NR,3.98,'-,[2.50-6.33],WIPF2,"Severe skin toxicity response to cetuximab in stage 3 colon cancer","skin disease, colon carcinoma, response to cetuximab",'-,GCST011795,17:40276973
rs9834244-<b>?</b>,"8 x 10-7",,0.09,1.6949153,'-,[1.37-2.7],"AADACL2, LINC02066","Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,3:151704793
rs12548629-<b>?</b>,"3 x 10-7",,0.27,1.4084507,'-,[1.23-1.72],"BAALC, BAALC-AS1","Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,8:103189173
rs13293114-<b>?</b>,"4 x 10-6",,0.36,1.3157895,'-,[1.18-1.56],"RN7SKP242, FRMD3","Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,9:83217469
rs6071641-<b>?</b>,"6 x 10-6",,0.42,1.3157895,'-,[1.18-1.59],DHX35,"Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,20:39049018
rs4075454-<b>?</b>,"5 x 10-6",,0.49,1.2987013,'-,[1.16-1.52],"PRR18, SFT2D1","Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,6:166308998
rs7975553-<b>?</b>,"6 x 10-6",,0.43,1.2987013,'-,[1.16-1.47],RIMBP2,"Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,12:130560585
rs742276-<b>?</b>,"9 x 10-6",,0.44,1.2987013,'-,[1.15-1.52],DHX35,"Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,20:39051206
rs1023996-<b>G</b>,"2 x 10-6",,0.58,1.32,'-,[1.18-1.48],SYT9,"Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,11:7379559
rs11013837-<b>T</b>,"6 x 10-6",,0.77,1.37,'-,[1.19-1.58],KIAA1217,"Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,10:23995722
rs1468348-<b>T</b>,"5 x 10-6",,0.8,1.39,'-,[1.25-1.6],VPS41,"Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,7:38728314
rs162277-<b>C</b>,"7 x 10-6",,0.79,1.41,'-,[1.26-1.63],"ZNF578, ZNF808","Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,19:52526945
rs7794030-<b>A</b>,"1 x 10-6",,0.81,1.43,'-,[1.29-1.65],"VPS41, FAM183BP","Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,7:38712494
rs112319963-<b>?</b>,"2 x 10-6",,0.01,4,'-,[2.22-7.69],'-,"Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,6:66197278
rs71564305-<b>?</b>,"3 x 10-6",,0.04,2.3255813,'-,[1.59-20],CD83,"Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,6:14107800
rs34775372-<b>C</b>,"6 x 10-6",,0.92,1.69,'-,[1.33-2.13],"STX18-AS1, LINC01396","Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,4:4794716
chr1:34655226-<b>?</b>,"7 x 10-6",,0.95,2.05,'-,[1.48-2.84]],'-,"Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,"Mapping not available"
rs112822051-<b>C</b>,"3 x 10-6",,0.97,2.56,'-,[1.67-3.93],"GP6, GP6-AS1","Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,19:55035675
rs113118767-<b>T</b>,"9 x 10-6",,0.99,4.02,'-,[1.99-8.13],SLC24A3,"Breast cancer and/or colorectal cancer","colorectal cancer, breast carcinoma",'-,GCST006035,20:19518790
rs6989010-<b>?</b>,"2 x 10-6",(Vegetable),0.98-0.99,1.64,'-,[1.33-2],"LINC00681, TRMT9B","Colorectal cancer (diet interaction)","colorectal cancer, diet measurement",'-,GCST002415,8:12915246
rs7999699-<b>?</b>,"3 x 10-6",(Fruit),0.38-0.47,1.32,'-,[1.18-1.47],SUCLA2,"Colorectal cancer (diet interaction)","colorectal cancer, diet measurement",'-,GCST002415,13:47795595
rs11671104-<b>?</b>,"4 x 10-6",(Fruit),0.89-0.94,1.25,'-,[1.13-1.37],"LINC01785, RAD54L2P1","Colorectal cancer (diet interaction)","colorectal cancer, diet measurement",'-,GCST002415,19:22611884
rs7248888-<b>?</b>,"5 x 10-6",(Fruit),0.93-0.97,1.37,'-,[1.19-1.56],PNMA8A,"Colorectal cancer (diet interaction)","colorectal cancer, diet measurement",'-,GCST002415,19:46470746
rs2593957-<b>?</b>,"2 x 10-6",(Fiber),0.40-0.46,1.15,'-,[1.09-1.2],MORC1,"Colorectal cancer (diet interaction)","colorectal cancer, diet measurement",'-,GCST002415,3:108984178
rs12534701-<b>?</b>,"2 x 10-6",(Fiber),0.54-0.62,1.17,'-,[1.09-1.24],DPP6,"Colorectal cancer (diet interaction)","colorectal cancer, diet measurement",'-,GCST002415,7:154889200
rs4855695-<b>?</b>,"2 x 10-6",(Fiber),0.51-0.58,1.14,'-,[1.08-1.20],C3orf85,"Colorectal cancer (diet interaction)","colorectal cancer, diet measurement",'-,GCST002415,3:109132637
rs4143094-<b>T</b>,"9 x 10-9","(Processed meat)",0.21-0.27,1.17,'-,[1.11-1.23],GATA3,"Colorectal cancer (diet interaction)","colorectal cancer, diet measurement",'-,GCST002415,10:8047173
rs2901879-<b>?</b>,"7 x 10-7","(Red meat)",0.41-0.49,1.11,'-,[1.06-1.16],"LINC01798, DNMT3AP1","Colorectal cancer (diet interaction)","colorectal cancer, diet measurement",'-,GCST002415,2:66738934
rs1871438-<b>?</b>,"8 x 10-7","(Red meat)",0.51-0.56,1.11,'-,[1.07-1.16],"NPM1P5, ST8SIA2","Colorectal cancer (diet interaction)","colorectal cancer, diet measurement",'-,GCST002415,15:92316651
rs1370916-<b>?</b>,"2 x 10-6","(Red meat)",0.46-0.52,1.11,'-,[1.06-1.15],TNS3,"Colorectal cancer (diet interaction)","colorectal cancer, diet measurement",'-,GCST002415,7:47199109
rs4849303-<b>?</b>,"1 x 10-6",(Vegetable),0.47-0.54,1.12,'-,[1.08-1.18],ACOXL,"Colorectal cancer (diet interaction)","colorectal cancer, diet measurement",'-,GCST002415,2:110970905
rs4147045-<b>?</b>,"1 x 10-6",(Vegetable),0.08-0.12,1.2,'-,[1.11-1.3],'-,"Colorectal cancer (diet interaction)","colorectal cancer, diet measurement",'-,GCST002415,4:18793707
rs12224794-<b>?</b>,"3 x 10-6","(Overall Survival)",0.55,1.1494253,'-,[1.09-1.22],LRRC4C,"Survival in colorectal cancer","colorectal cancer, survival time",'-,GCST003229,11:41047350
rs13180087-<b>?</b>,"9 x 10-6","(overall survival)",'-,2.06,'-,[1.50-2.83],HCN1,"Survival in microsatellite instability low/stable colorectal cancer","colorectal cancer, microsatellite instability measurement",'-,GCST002820,5:45265666
rs1933755-<b>T</b>,"2 x 10-6","(Total calcium intake)",0.9,1.19,'-,[1.11-1.28],Y_RNA,"Colorectal cancer (calcium intake interaction)","calcium intake measurement, colorectal cancer",'-,GCST002596,6:130604622
rs6855885-<b>A</b>,"2 x 10-6","(Dietary calcium intake)",0.5,1.11,'-,[1.06-1.16],CCSER1,"Colorectal cancer (calcium intake interaction)","calcium intake measurement, colorectal cancer",'-,GCST002596,4:91117856
rs1028166-<b>G</b>,"7 x 10-7","(Supplemental calcium intake)",0.31,1.49,'-,[1.27-1.74],TENM3-AS1,"Colorectal cancer (calcium intake interaction)","calcium intake measurement, colorectal cancer",'-,GCST002596,4:181892145
rs77922938-<b>?</b>,"8 x 10-6","(opposite direction)",0.047,1.1764705,'-,[1.1-1.27],'-,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003208,9:108297916
rs1952157-<b>C</b>,"6 x 10-6","(opposite direction)",0.69,1.08,'-,[1.05-1.12],NPAS3,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003208,14:33820232
rs76525880-<b>A</b>,"7 x 10-6","(opposite direction)",0.929,1.16,'-,[1.09-1.24],"HOXB2, HOXB1","Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003208,17:48536888
rs12970291-<b>T</b>,"5 x 10-8","(opposite direction)",0.965,1.27,'-,[1.16-1.38],TSHZ1,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003208,18:75305279
rs6051080-<b>A</b>,"1 x 10-7","(same direction)",0.649,1.12,'-,[1.08-1.17],FAM182A,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,20:25995038
rs11085466-<b>G</b>,"2 x 10-7","(same direction)",0.782,1.15,'-,[1.09-1.22],ZNF429,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,19:21569009
rs17503919-<b>A</b>,"2 x 10-7","(same direction)",0.862,1.17,'-,[1.11-1.25],RNGTT,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,6:88856018
rs76225372-<b>A</b>,"2 x 10-7","(same direction)",0.912,1.21,'-,[1.13-1.31],MALRD1,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,10:19031157
rs7740797-<b>G</b>,"2 x 10-7","(same direction)",0.513,1.12,'-,[1.07-1.16],SCAF8,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,6:154800125
rs3181245-<b>C</b>,"2 x 10-7","(same direction)",0.514,1.12,'-,[1.07-1.16],TDP2,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,6:24651092
rs9901225-<b>T</b>,"1 x 10-6","(same direction)",0.55,1.11,'-,[1.06-1.16],RETREG3,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,17:42603793
rs2052678-<b>?</b>,"1 x 10-7","(same direction)",0.139,1.1627907,'-,[1.1-1.23],TMTC1,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,12:29680396
rs34462569-<b>G</b>,"4 x 10-6","(opposite direction)",0.934,1.22,'-,[1.12-1.33],"CSRNP3, GALNT3","Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,2:165696408
rs4727012-<b>C</b>,"1 x 10-6","(opposite direction)",0.891,1.18,'-,[1.10-1.26],"COX6B1P1, RNU6-650P","Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,7:149043401
rs112541862-<b>A</b>,"4 x 10-6","(opposite direction)",0.962,1.3,'-,[1.16-1.45],"FBP1, AOPEP","Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,9:94720876
rs606460-<b>G</b>,"4 x 10-6","(opposite direction)",0.725,1.11,'-,[1.06-1.17],"GDPD5, SERPINH1","Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,11:75537412
rs11607499-<b>T</b>,"2 x 10-6","(opposite direction)",0.954,1.27,'-,[1.15-1.40],MIR4300HG,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,11:82100187
rs12817211-<b>C</b>,"3 x 10-6","(opposite direction)",0.767,1.12,'-,[1.07-1.18],LIMA1,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,12:50185615
rs11150038-<b>G</b>,"1 x 10-6","(opposite direction)",0.944,1.27,'-,[1.15-1.39],CLEC3A,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,16:78042662
rs4816890-<b>?</b>,"2 x 10-6","(opposite direction)",0.363,1.1111112,'-,[1.06-1.16],MIR6130,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003209,21:23048180
rs10457678-<b>A</b>,"4 x 10-7","(same direction)",0.773,1.1,'-,[1.06-1.14],ECT2L,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003208,6:138801103
rs17035310-<b>C</b>,"6 x 10-7","(same direction)",0.876,1.13,'-,[1.08-1.18],TET2,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003208,4:105143597
rs3184504-<b>C</b>,"8 x 10-9","(same direction)",0.52,1.1,'-,[1.06-1.13],"ATXN2, SH2B3","Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003208,12:111446804
rs1512436-<b>?</b>,"1 x 10-6","(same direction)",0.447,1.0752687,'-,[1.05-1.11],'-,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003208,11:106436144
rs10217586-<b>?</b>,"2 x 10-6","(same direction)",0.461,1.0752687,'-,[1.04-1.11],CDKN2B-AS1,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003208,9:22121350
rs4853036-<b>?</b>,"6 x 10-6","(same direction)",0.264,1.0869565,'-,[1.05-1.12],GMCL1,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003208,2:69832692
rs4789378-<b>?</b>,"9 x 10-6","(same direction)",0.352,1.0752687,'-,[1.04-1.11],MGAT5B,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003208,17:76934284
rs12446552-<b>?</b>,"3 x 10-6","(same direction)",0.277,1.0869565,'-,[1.05-1.12],LITAF,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003208,16:11626210
rs4378954-<b>C</b>,"4 x 10-7","(same direction)",0.898,1.15,'-,[1.09-1.21],LSAMP,"Colorectal or endometrial cancer","colorectal cancer, endometrial neoplasm",'-,GCST003208,3:115931601
rs964293-<b>?</b>,"5 x 10-9","(Empirical Bayes)",NR,1.6393442,'-,[1.39-1.92],"CYP24A1, PFDN4","Colorectal cancer (oestrogen-progestogen hormone therapy interaction)","colorectal cancer, hormone replacement therapy",'-,GCST003386,20:54200178
rs35470271-<b>G</b>,"1 x 10-16",,0.154,1.1,'-,[1.08-1.13],"MRPS31P1, HMGN2P24","Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,3:40873748
rs3731861-<b>T</b>,"2 x 10-11",,0.6295,1.06,'-,[1.04-1.08],PNKD,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,2:218326533
rs377429877-<b>C</b>,"3 x 10-7",,0.6117,1.05,'-,[1.03-1.07],'-,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,13:33518028
rs4976270-<b>C</b>,"5 x 10-15",,0.5501,1.07,'-,[1.05-1.09],C5orf66,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,5:135131530
rs55990915-<b>A</b>,"2 x 10-6",,0.131,1.07,'-,[1.04-1.09],NOS1,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,12:117325504
rs58658771-<b>A</b>,"6 x 10-37",,0.1937,1.15,'-,[1.13-1.18],"SCG5, GREM1","Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,15:32709533
rs597808-<b>G</b>,"3 x 10-16",,0.5166,1.08,'-,[1.06-1.10],ATXN2,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,12:111535554
rs6058093-<b>C</b>,"3 x 10-7",,0.4942,1.05,'-,[1.03-1.06],PIGU,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,20:34625392
rs6066825-<b>A</b>,"6 x 10-15",,0.6448,1.07,'-,[1.06-1.09],PREX1,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,20:48723580
rs6678517-<b>A</b>,"2 x 10-16",,0.5898,1.08,'-,[1.06-1.09],LAMC1,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,1:183033504
rs6781752-<b>A</b>,"7 x 10-8",,0.205,1.06,'-,[1.04-1.08],SLC25A26,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,3:66314739
rs7160450-<b>T</b>,"4 x 10-10",,0.3778,1.06,'-,[1.04-1.08],"ATP5F1CP1, BMP4","Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,14:53990513
rs755229494-<b>G</b>,"2 x 10-12",,0.0011,1.87,'-,[1.57-2.23],APC,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,5:112761654
rs9470361-<b>A</b>,"9 x 10-8",,0.2488,1.06,'-,[1.03-1.08],"Y_RNA, RNU1-88P","Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,6:36655602
rs9876206-<b>C</b>,"8 x 10-6",,0.7507,1.05,'-,[1.03-1.07],LRRC34,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,3:169799648
rs9924886-<b>A</b>,"3 x 10-8",,0.7321,1.06,'-,[1.04-1.08],CDH3,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,16:68710036
rs12672022-<b>T</b>,"3 x 10-8",,0.8387,1.07,'-,[1.04-1.09],"NACAD, TBRG4","Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,7:45096824
rs17094983-<b>G</b>,"5 x 10-11",,0.8809,1.09,'-,[1.06-1.12],LINC01500,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,14:58722643
rs2186607-<b>T</b>,"1 x 10-9",,0.5071,1.05,'-,[1.04-1.07],TRPC6,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,11:101785666
rs56324967-<b>C</b>,"1 x 10-13",,0.6602,1.07,'-,[1.05-1.09],SMAD3,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,15:67110486
rs72942485-<b>G</b>,"2 x 10-8",,0.9781,1.19,'-,[1.12-1.26],BOC,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,3:113280713
rs75954926-<b>G</b>,"3 x 10-18",,0.647,1.09,'-,[1.07-1.11],"METRNL, RPL23AP87","Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,17:83104098
rs78341008-<b>C</b>,"3 x 10-10",,0.0692,1.12,'-,[1.08-1.16],"RNY1P8, RNU4-10P","Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,13:73217417
rs9271695-<b>G</b>,"1 x 10-13",,0.8044,1.09,'-,[1.07-1.12],"HLA-DRB1, HLA-DQA1","Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,6:32625303
rs983402-<b>T</b>,"8 x 10-12",,0.3151,1.07,'-,[1.05-1.09],PKP4,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,2:198916862
rs3217810-<b>T</b>,"4 x 10-19",,0.1253,1.13,'-,[1.10-1.17],CCND2,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,12:4279105
rs35107139-<b>C</b>,"2 x 10-22",,0.4235,1.09,'-,[1.07-1.11],BMP4,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,14:53952388
rs35808169-<b>C</b>,"2 x 10-11",,0.1721,1.08,'-,[1.06-1.11],CCND2-AS1,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,12:4259441
rs4813802-<b>G</b>,"7 x 10-14",,0.3561,1.07,'-,[1.05-1.09],LINC01713,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,20:6718948
rs4968127-<b>G</b>,"1 x 10-12",,0.3684,1.07,'-,[1.05-1.09],NXN,"Colorectal cancer or advanced adenoma","colorectal cancer, colorectal adenoma",'-,GCST007856,17:906403
