"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs11246533-<b>T</b>,"7 x 10-6",,NR,'-,'-,'-,OR4A6P,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,11:54742025
rs7570971-<b>A</b>,"8 x 10-6",,NR,'-,'-,'-,RAB3GAP1,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,2:135080336
rs287-<b>G</b>,"2 x 10-198",(EA),NR,'-,'-,'-,LPL,"Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,8:19958045
rs4665972-<b>C</b>,"1 x 10-237",(EA),NR,'-,'-,'-,SNX17,"Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,2:27375230
rs79624003-<b>G</b>,"5 x 10-136",(EA),NR,'-,'-,'-,MLXIPL,"Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,7:73598455
rs509728-<b>C</b>,"3 x 10-132",(EA),NR,'-,'-,'-,"BUD13, LINC02702","Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,11:116662450
rs2954021-<b>G</b>,"3 x 10-127",(EA),NR,'-,'-,'-,"LINC00861, TRIB1","Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,8:125469835
rs4495740-<b>G</b>,"3 x 10-72",(EA),NR,'-,'-,'-,DOCK7,"Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,1:62658794
rs174566-<b>G</b>,"6 x 10-44",(EA),NR,'-,'-,'-,"FADS1, FADS2","Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,11:61824890
rs2304128-<b>T</b>,"8 x 10-44",(EA),NR,'-,'-,'-,GMIP,"Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,19:19635342
rs150844304-<b>C</b>,"1 x 10-31",(EA),NR,'-,'-,'-,TP53BP1,"Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,15:43434427
rs6073958-<b>C</b>,"5 x 10-27",(EA),NR,'-,'-,'-,"PCIF1, PLTP","Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,20:45923216
rs10127775-<b>T</b>,"1 x 10-24",(EA),NR,'-,'-,'-,GALNT2,"Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,1:230160042
rs11967262-<b>G</b>,"6 x 10-21",(EA),NR,'-,'-,'-,"VEGFA, LINC02537","Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,6:43792590
rs112259268-<b>A</b>,"8 x 10-20",(EA),NR,'-,'-,'-,"MPP3, CFAP97D1","Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,17:43797377
rs116843064-<b>A</b>,"2 x 10-19",(EA),NR,'-,'-,'-,ANGPTL4,"Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,19:8364439
rs2763981-<b>A</b>,"1 x 10-18",(EA),NR,'-,'-,'-,SLC44A4,"Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,6:31872244
rs2908522-<b>G</b>,"3 x 10-18",(EA),NR,'-,'-,'-,LINC01625,"Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,6:139514262
rs11762784-<b>A</b>,"2 x 10-17",(EA),NR,'-,'-,'-,"KLF14, H4P1","Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,7:130739885
rs13108218-<b>G</b>,"2 x 10-17",(EA),NR,'-,'-,'-,HGFAC,"Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,4:3442204
rs60695258-<b>T</b>,"2 x 10-17",(EA),NR,'-,'-,'-,AFF1,"Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,4:87101557
rs10761716-<b>G</b>,"2 x 10-16",(EA),NR,'-,'-,'-,"NRBF2, RNU6-543P","Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,10:63122540
rs1495743-<b>C</b>,"3 x 10-16",(EA),NR,'-,'-,'-,"PSD3, NAT2","Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,8:18415790
rs1128249-<b>T</b>,"4 x 10-16",(EA),NR,'-,'-,'-,COBLL1,"Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","triglyceride measurement, alcohol consumption measurement",'-,GCST008074,2:164672114
rs9989419-<b>G</b>,"8 x 10-216",(EA),NR,'-,'-,'-,"HERPUD1, CETP","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,16:56951227
rs287-<b>G</b>,"8 x 10-216",(EA),NR,'-,'-,'-,LPL,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,8:19958045
rs2043082-<b>A</b>,"4 x 10-186",(EA),NR,'-,'-,'-,ALDH1A2,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,15:58382109
rs2575876-<b>A</b>,"2 x 10-79",(EA),NR,'-,'-,'-,ABCA1,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,9:104903458
rs2156552-<b>T</b>,"2 x 10-79",(EA),NR,'-,'-,'-,"SMUG1P1, ACAA2","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,18:49655298
rs4841132-<b>G</b>,"9 x 10-71",(EA),NR,'-,'-,'-,"RNU6-526P, RNU6-1151P","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,8:9326086
rs10127775-<b>T</b>,"5 x 10-50",(EA),NR,'-,'-,'-,GALNT2,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,1:230160042
rs367070-<b>G</b>,"3 x 10-48",(EA),NR,'-,'-,'-,"LILRA5, MIR4752","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,19:54296648
rs1800961-<b>T</b>,"4 x 10-47",(EA),NR,'-,'-,'-,HNF4A,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,20:44413724
rs2954021-<b>G</b>,"1 x 10-45",(EA),NR,'-,'-,'-,"LINC00861, TRIB1","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,8:125469835
rs6073958-<b>C</b>,"2 x 10-45",(EA),NR,'-,'-,'-,"PCIF1, PLTP","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,20:45923216
rs4470970-<b>G</b>,"6 x 10-45",(EA),NR,'-,'-,'-,"SEMA3C, CD36","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,7:80715045
rs174566-<b>G</b>,"3 x 10-40",(EA),NR,'-,'-,'-,"FADS1, FADS2","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,11:61824890
rs255056-<b>C</b>,"4 x 10-39",(EA),NR,'-,'-,'-,"DPEP3, DPEP2","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,16:67982282
rs1215112-<b>A</b>,"2 x 10-38",(EA),NR,'-,'-,'-,TTC39B,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,9:15303585
rs150844304-<b>C</b>,"7 x 10-33",(EA),NR,'-,'-,'-,TP53BP1,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,15:43434427
rs13135092-<b>G</b>,"2 x 10-32",(EA),NR,'-,'-,'-,SLC39A8,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,4:102276925
rs112259268-<b>A</b>,"7 x 10-31",(EA),NR,'-,'-,'-,"MPP3, CFAP97D1","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,17:43797377
rs11762784-<b>A</b>,"3 x 10-30",(EA),NR,'-,'-,'-,"KLF14, H4P1","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,7:130739885
rs116843064-<b>A</b>,"7 x 10-30",(EA),NR,'-,'-,'-,ANGPTL4,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,19:8364439
rs509728-<b>C</b>,"4 x 10-29",(EA),NR,'-,'-,'-,"BUD13, LINC02702","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,11:116662450
rs881844-<b>G</b>,"2 x 10-28",(EA),NR,'-,'-,'-,STARD3,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,17:39653965
rs10769254-<b>C</b>,"5 x 10-28",(EA),NR,'-,'-,'-,MYBPC3,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,11:47340914
rs7528419-<b>G</b>,"2 x 10-27",(EA),NR,'-,'-,'-,CELSR2,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,1:109274570
rs2972143-<b>G</b>,"4 x 10-25",(EA),NR,'-,'-,'-,"NYAP2, MIR5702","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,2:226251649
rs1128249-<b>T</b>,"1 x 10-23",(EA),NR,'-,'-,'-,COBLL1,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,2:164672114
rs2925979-<b>C</b>,"1 x 10-22",(EA),NR,'-,'-,'-,CMIP,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,16:81501185
rs8071884-<b>G</b>,"3 x 10-21",(EA),NR,'-,'-,'-,PGS1,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,17:78401977
rs79624003-<b>G</b>,"3 x 10-21",(EA),NR,'-,'-,'-,MLXIPL,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,7:73598455
rs2737216-<b>T</b>,"2 x 10-20",(EA),NR,'-,'-,'-,TRPS1,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,8:115617852
rs6461354-<b>T</b>,"2 x 10-19",(EA),NR,'-,'-,'-,SNX13,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,7:17874977
rs114165349-<b>C</b>,"4 x 10-19",(EA),NR,'-,'-,'-,ARID1A,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,1:26695422
rs57276302-<b>A</b>,"7 x 10-19",(EA),NR,'-,'-,'-,SCARB1,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,12:124879441
rs540730-<b>C</b>,"8 x 10-19",(EA),NR,'-,'-,'-,R3HDM2,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,12:57413331
rs4847240-<b>G</b>,"1 x 10-17",(EA),NR,'-,'-,'-,DR1,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,1:93352389
rs11230661-<b>A</b>,"2 x 10-17",(EA),NR,'-,'-,'-,OR4P1P,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,11:55683837
rs4660303-<b>A</b>,"5 x 10-17",(EA),NR,'-,'-,'-,"PABPC4, HEYL","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,1:39594801
rs1154988-<b>A</b>,"9 x 10-17",(EA),NR,'-,'-,'-,"MSL2, PCCB","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,3:136206349
rs1531517-<b>A</b>,"4 x 10-16",(EA),NR,'-,'-,'-,"BCL3, CEACAM16-AS1","HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,19:44738916
rs28487964-<b>A</b>,"6 x 10-16",(EA),NR,'-,'-,'-,CTDSPL2,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,15:44492177
rs465002-<b>T</b>,"1 x 10-15",(EA),NR,'-,'-,'-,C5orf67,"HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)","alcohol consumption measurement, high density lipoprotein cholesterol measurement",'-,GCST008075,5:56512648
