"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs62621207-<b>T</b>,"6 x 10-7",,0.047528314,1.1592233,'-,[1.09394131-1.228401063],"Y_RNA, SLF2","Lung cancer","lung carcinoma",'-,GCST004748,10:100912491
rs7902587-<b>T</b>,"7 x 10-6",,0.104013706,1.0910419,'-,[1.050261142-1.133406227],"STN1, SLK","Lung cancer","lung carcinoma",'-,GCST004748,10:103934543
rs10904377-<b>T</b>,"2 x 10-6",,0.049066486,1.1438692,'-,[1.081904674-1.209382463],"U8, AKR1C6P","Lung cancer","lung carcinoma",'-,GCST004748,10:4936227
rs78334599-<b>G</b>,"8 x 10-7",,0.963680993,1.1687047,'-,[1.1-1.24],'-,"Lung cancer","lung carcinoma",'-,GCST004748,11:116128039
rs1629083-<b>C</b>,"1 x 10-8",,0.497560515,1.0693134,'-,[1.044923397-1.094272745],MPZL2,"Lung cancer","lung carcinoma",'-,GCST004748,11:118255861
rs11032090-<b>G</b>,"8 x 10-6",,0.196297709,1.0693008,'-,[1.038397649-1.101123671],OR52K3P,"Lung cancer","lung carcinoma",'-,GCST004748,11:4395899
rs78853063-<b>C</b>,"5 x 10-7",,0.924710242,1.1254505,'-,[1.07-1.18],"RTN4RL2, SLC43A1","Lung cancer","lung carcinoma",'-,GCST004748,11:57482553
rs215335-<b>T</b>,"4 x 10-6",,0.489366041,1.0564134,'-,[1.031951273-1.081455483],"PCED1B, PPIAP45","Lung cancer","lung carcinoma",'-,GCST004748,12:47335812
rs3847711-<b>G</b>,"3 x 10-7",,0.127131273,1.095207,'-,[1.05759005-1.134161971],SCARB1,"Lung cancer","lung carcinoma",'-,GCST004748,12:58440252
rs7953330-<b>G</b>,"6 x 10-12",,0.687905768,1.0911875,'-,[1.06-1.12],WNK1,"Lung cancer","lung carcinoma",'-,GCST004748,12:889653
rs56404467-<b>A</b>,"1 x 10-7",,0.019127332,1.260481,'-,[1.157199985-1.372980001],FRY,"Lung cancer","lung carcinoma",'-,GCST004748,13:32265853
rs11571833-<b>T</b>,"6 x 10-16",,0.010904125,1.6034979,'-,[1.430101714-1.797917759],BRCA2,"Lung cancer","lung carcinoma",'-,GCST004748,13:32398489
rs185038874-<b>G</b>,"2 x 10-10",,0.010740227,1.4931829,'-,[1.319945542-1.689156872],PDS5B,"Lung cancer","lung carcinoma",'-,GCST004748,13:32664993
rs56377826-<b>T</b>,"6 x 10-6",,0.7807425530000001,1.0730215,'-,[1.04-1.11],SNRPA1,"Lung cancer","lung carcinoma",'-,GCST004748,15:101287286
rs35028925-<b>A</b>,"2 x 10-6",,0.556909383,1.0604849,'-,[1.03-1.09],CATSPER2,"Lung cancer","lung carcinoma",'-,GCST004748,15:43638408
rs2412819-<b>A</b>,"3 x 10-6",,0.6187932970000001,1.0664301,'-,[1.04-1.1],WDR76,"Lung cancer","lung carcinoma",'-,GCST004748,15:43863560
rs66759488-<b>A</b>,"3 x 10-8",,0.361826324,1.0702693,'-,[1.044914401-1.096239489],SEMA6D,"Lung cancer","lung carcinoma",'-,GCST004748,15:47285254
rs77468143-<b>T</b>,"1 x 10-9",,0.7461243470000001,1.0861762,'-,[1.06-1.12],"SECISBP2L, COPS2","Lung cancer","lung carcinoma",'-,GCST004748,15:49084427
rs7169304-<b>G</b>,"1 x 10-6",,0.720637921,1.0655863,'-,[1.04-1.09],GALK2,"Lung cancer","lung carcinoma",'-,GCST004748,15:49186829
rs12904211-<b>T</b>,"3 x 10-6",,0.6327392439999999,1.0599552,'-,[1.03-1.09],DTWD1,"Lung cancer","lung carcinoma",'-,GCST004748,15:49702202
rs12234934-<b>A</b>,"7 x 10-6",,0.102964307,1.1144483,'-,[1.062854563-1.168546469],"MSC-AS1, TRPA1","Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,8:72068569
rs35440884-<b>G</b>,"7 x 10-7",,0.8522893460000001,1.1096019,'-,[1.06-1.16],"CT70, RN7SKP191","Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,9:105051392
rs148802107-<b>T</b>,"8 x 10-6",,0.018010521,1.3019569,'-,[1.159839669-1.461487992],VLDLR-AS1,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,9:2552965
rs2918130-<b>T</b>,"1 x 10-6",,0.871539692,1.120273,'-,[1.07-1.17],TCERG1L,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,10:131203676
rs61677309-<b>A</b>,"4 x 10-7",,0.679913516,1.0839134,'-,[1.05-1.12],"MPZL2, CD3E","Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,11:118297371
rs4755351-<b>G</b>,"4 x 10-6",,0.15972899,1.0984026,'-,[1.055417914-1.143137891],DEPDC7,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,11:33017547
rs2072113-<b>C</b>,"4 x 10-6",,0.872052617,1.1081095,'-,[1.06-1.16],FADS2,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,11:61837495
rs4619206-<b>C</b>,"1 x 10-9",,0.70942984,1.1038703,'-,[1.07-1.14],WNK1,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,12:893691
rs116901460-<b>T</b>,"5 x 10-6",,0.986292546,1.4525692,'-,[1.24-1.7],SMCO2,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,12:27477804
rs11571833-<b>T</b>,"6 x 10-8",,0.011377544,1.4946846,'-,[1.292873756-1.727997028],BRCA2,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,13:32398489
rs2439831-<b>C</b>,"4 x 10-6",,0.891060495,1.1158895,'-,[1.07-1.17],TP53BP1,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,15:43492277
15:43897499-<b>T</b>,"7 x 10-6",,0.90298027,1.1196936,'-,[1.07-1.18],'-,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,"Mapping not available"
rs79040073-<b>C</b>,"2 x 10-7",,0.7531793609999999,1.0951287,'-,[1.06-1.13],SECISBP2L,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,15:49038657
rs7169304-<b>G</b>,"9 x 10-6",,0.7218229469999999,1.0758595,'-,[1.04-1.11],GALK2,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,15:49186829
rs12439944-<b>T</b>,"6 x 10-7",,0.04210115,1.2104888,'-,[1.123188371-1.304574605],CSK,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,15:74783309
rs62027346-<b>A</b>,"6 x 10-6",,0.9117139910000001,1.1691946,'-,[1.09-1.25],"NIFKP4, C15orf39","Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,15:75223213
rs55781567-<b>G</b>,"2 x 10-78",,0.386053854,1.3320138,'-,[1.292694434-1.372529125],CHRNA5,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,15:78565644
rs11639372-<b>T</b>,"5 x 10-37",,0.423901062,1.2087405,'-,[1.173918989-1.244594833],CHRNB4,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,15:78674313
rs4886591-<b>A</b>,"1 x 10-23",,0.447006685,1.1780756,'-,[1.140996523-1.216359618],ADAMTS7,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,15:78782176
rs28408315-<b>G</b>,"4 x 10-8",,0.7325735959999999,1.0970801,'-,[1.06-1.13],MORF4L1,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,15:78892838
rs17791430-<b>T</b>,"6 x 10-6",,0.754054695,1.081127,'-,[1.05-1.12],HAPLN3,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,15:88883704
rs28510890-<b>G</b>,"8 x 10-6",,0.767994658,1.0823249,'-,[1.05-1.12],LINC00930,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,15:92567899
rs140040369-<b>C</b>,"7 x 10-6",,0.985976593,1.4697365,'-,[1.24-1.74],"ATAD5, TEFM","Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,17:30896564
rs7227917-<b>A</b>,"8 x 10-6",,0.890682263,1.1139429,'-,[1.06-1.17],"SMAD2, ZBTB7C","Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,18:48019814
rs56113850-<b>C</b>,"4 x 10-13",,0.564992436,1.1372905,'-,[1.1-1.18],CYP2A6,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,19:40847202
rs72981884-<b>G</b>,"9 x 10-7",,0.969962745,1.3132664,'-,[1.18-1.46],PLIN3,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST004749,19:4840787
rs10113175-<b>G</b>,"9 x 10-6",,0.964893333,1.5820769,'-,[1.29-1.94],PCAT1,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,8:127057790
rs7299138-<b>T</b>,"2 x 10-7",,0.718589466,1.2594087,'-,[1.15-1.37],TMEM132C,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,12:128586392
rs17007554-<b>C</b>,"3 x 10-6",,0.757594589,1.2231709,'-,[1.12-1.33],"PCARE, CLIP4","Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,2:29074892
rs4455778-<b>T</b>,"4 x 10-6",,0.355925471,1.1842692,'-,[1.102042629-1.272630905],'-,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,7:49079904
rs7979031-<b>C</b>,"7 x 10-6",,0.455423445,1.205228,'-,[1.110720693-1.307776555],"RNU5E-5P, RNA5SP367","Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,12:101467714
rs2187172-<b>A</b>,"1 x 10-6",,0.275111292,1.2159665,'-,[1.123057491-1.316561682],TENM4,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,11:79098201
rs10755723-<b>T</b>,"3 x 10-6",,0.250839342,1.2163181,'-,[1.120171875-1.320716736],UBR2,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,6:42625980
rs11514963-<b>C</b>,"8 x 10-8",,0.195714091,1.3071538,'-,[1.185410904-1.44139993],MKLN1,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,7:131247904
rs12336169-<b>A</b>,"2 x 10-6",,0.099654162,1.3087158,'-,[1.170657752-1.463055303],"MTAP, RN7SL151P","Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,9:21721062
rs7962738-<b>A</b>,"9 x 10-6",,0.056746761,1.4109263,'-,[1.212315484-1.642075099],C1S,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,12:7059368
rs12165127-<b>T</b>,"5 x 10-6",,0.057694791,1.4677519,'-,[1.245597518-1.729527897],SIGLEC11,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,19:49954294
rs60280813-<b>C</b>,"9 x 10-8",,0.047817496,1.5677797,'-,[1.329726515-1.848450189],CRTAC1,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,10:97913426
rs75077515-<b>C</b>,"7 x 10-6",,0.034144918,1.5755453,'-,[1.29269826-1.920280269],"SHOX2, RSRC1","Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,3:158106120
rs366403-<b>A</b>,"7 x 10-6",,0.038004453,1.6124116,'-,[1.30846138-1.986968327],"CCDC50, PYDC2","Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,3:191401867
rs34763909-<b>C</b>,"6 x 10-6",,0.029477015,1.613073,'-,[1.31213505-1.983031114],LINC01717,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,1:208834717
rs79793963-<b>G</b>,"2 x 10-6",,0.033921972,1.6318891,'-,[1.334761481-1.9951595],LINC01951,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,5:174961029
rs11769862-<b>T</b>,"9 x 10-6",,0.029014328,1.7594036,'-,[1.370410647-2.258812715],"OGDH, ZMIZ2","Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,7:44709971
rs117413473-<b>G</b>,"9 x 10-6",,0.018592851,1.847798,'-,[1.408824891-2.423549958],RIMS1,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,6:71939241
rs29999-<b>A</b>,"8 x 10-6",,0.014806343,1.8959502,'-,[1.433001343-2.508460415],"RPL26P19, C5orf67","Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,5:56505512
rs74635764-<b>T</b>,"9 x 10-6",,0.014385871,2.1312459,'-,[1.526686893-2.975206542],'-,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,16:63988622
rs7705526-<b>A</b>,"7 x 10-8",,0.346810832,1.2275395,'-,[1.139566941-1.322303439],TERT,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,5:1285859
rs17382996-<b>A</b>,"4 x 10-6",,0.040771834,1.5072039,'-,[1.266731374-1.793327236],FUBP1,"Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,1:77947094
rs117049781-<b>T</b>,"2 x 10-6",,0.030707815,1.6999506,'-,[1.365588806-2.116180046],"TMEM243, TP53TG1","Lung cancer in never smokers","lung carcinoma","smoking status measurement",GCST004747,7:87246462
rs501942-<b>T</b>,"8 x 10-19",,0.098642093,1.1851386,'-,[1.141406179-1.230546538],SLC44A4,"Lung cancer","lung carcinoma",'-,GCST004748,6:31872700
rs144433536-<b>T</b>,"3 x 10-18",,0.098155511,1.1827334,'-,[1.138952839-1.228196939],TNXB,"Lung cancer","lung carcinoma",'-,GCST004748,6:32067917
rs147151648-<b>G</b>,"3 x 10-18",,0.092765437,1.1852659,'-,[1.140775073-1.231491834],TSBP1-AS1,"Lung cancer","lung carcinoma",'-,GCST004748,6:32284355
rs115613607-<b>C</b>,"2 x 10-17",,0.103558766,1.1788805,'-,[1.135038046-1.224416391],"HLA-DRA, TSBP1-AS1","Lung cancer","lung carcinoma",'-,GCST004748,6:32413503
rs74942078-<b>T</b>,"2 x 10-18",,0.114394817,1.1690893,'-,[1.12887803-1.210732997],HLA-DQA1,"Lung cancer","lung carcinoma",'-,GCST004748,6:32638107
rs114828403-<b>C</b>,"1 x 10-11",,0.087933756,1.1479195,'-,[1.103258924-1.194388157],"HLA-DQB2, HLA-DOB","Lung cancer","lung carcinoma",'-,GCST004748,6:32809144
rs13217620-<b>T</b>,"1 x 10-10",,0.075167913,1.1495541,'-,[1.101661527-1.199528857],"LINC01012, RPL8P1","Lung cancer","lung carcinoma",'-,GCST004748,6:27685341
rs35037868-<b>C</b>,"2 x 10-10",,0.076657538,1.1462637,'-,[1.099034119-1.195523033],"RSL24D1P1, H4C10P","Lung cancer","lung carcinoma",'-,GCST004748,6:27791336
rs13199649-<b>T</b>,"2 x 10-10",,0.077072293,1.1453075,'-,[1.098230655-1.194402414],"OR2B2, RNU7-26P","Lung cancer","lung carcinoma",'-,GCST004748,6:27901014
rs114393147-<b>A</b>,"1 x 10-6",,0.957630621,1.148247,'-,[1.09-1.21],"COL11A2, HCG24","Lung cancer","lung carcinoma",'-,GCST004748,6:33157965
rs114984535-<b>T</b>,"2 x 10-6",,0.985403356,1.2639532,'-,[1.15-1.39],"LYPLA2P1, MYL12BP3","Lung cancer","lung carcinoma",'-,GCST004748,6:33360927
rs210191-<b>G</b>,"9 x 10-6",,0.986410501,1.237917,'-,[1.13-1.36],"GGNBP1, ZBTB9","Lung cancer","lung carcinoma",'-,GCST004748,6:33499993
rs117497853-<b>A</b>,"5 x 10-6",,0.025549762,1.1929358,'-,[1.105765669-1.286977703],"LINC00472, LINC01626","Lung cancer","lung carcinoma",'-,GCST004748,6:71448423
rs117534741-<b>A</b>,"5 x 10-7",,0.024212689,1.2351797,'-,[1.137762259-1.340938091],RNU4-66P,"Lung cancer","lung carcinoma",'-,GCST004748,6:71674838
rs10265693-<b>G</b>,"2 x 10-6",,0.086133972,1.0986036,'-,[1.056940879-1.141908633],LINC-PINT,"Lung cancer","lung carcinoma",'-,GCST004748,7:131036046
rs4722166-<b>C</b>,"6 x 10-6",,0.372978203,1.0574074,'-,[1.032065598-1.0833714],STEAP1B,"Lung cancer","lung carcinoma",'-,GCST004748,7:22699143
rs148791337-<b>C</b>,"1 x 10-6",,0.97700716,1.3277904,'-,[1.18-1.49],CROT,"Lung cancer","lung carcinoma",'-,GCST004748,7:87356828
rs115870917-<b>C</b>,"7 x 10-19",,0.088392616,1.1979941,'-,[1.151182826-1.246708963],"MOG, SUMO2P1","Lung cancer","lung carcinoma",'-,GCST004748,6:29639324
rs147680653-<b>G</b>,"7 x 10-19",,0.083102808,1.2189428,'-,[1.166800555-1.273415179],"IFITM4P, HLA-V","Lung cancer","lung carcinoma",'-,GCST004748,6:29785031
rs116480994-<b>C</b>,"4 x 10-18",,0.095741718,1.1897327,'-,[1.144024499-1.237267135],POLR1H,"Lung cancer","lung carcinoma",'-,GCST004748,6:30064745
rs116418332-<b>A</b>,"5 x 10-18",,0.09697311,1.1875865,'-,[1.142217593-1.234757521],TRIM26,"Lung cancer","lung carcinoma",'-,GCST004748,6:30193759
rs114601353-<b>T</b>,"4 x 10-18",,0.098825807,1.1865841,'-,[1.141573603-1.23336922],"MICC, UBQLN1P1","Lung cancer","lung carcinoma",'-,GCST004748,6:30389517
rs142618987-<b>G</b>,"2 x 10-18",,0.109040563,1.1810062,'-,[1.137839622-1.225810326],"GNL1, LINC02569","Lung cancer","lung carcinoma",'-,GCST004748,6:30540143
rs116295105-<b>T</b>,"4 x 10-18",,0.105472066,1.1802878,'-,[1.136875795-1.225357708],PPP1R18,"Lung cancer","lung carcinoma",'-,GCST004748,6:30685004
rs35768595-<b>T</b>,"5 x 10-9",,0.076663203,1.1351829,'-,[1.088003741-1.184407893],"RPL10P2, MIR3143","Lung cancer","lung carcinoma",'-,GCST004748,6:27174125
rs149866169-<b>A</b>,"2 x 10-11",,0.086548716,1.1461717,'-,[1.101581237-1.192567123],"HNRNPA1P1, ZNF184","Lung cancer","lung carcinoma",'-,GCST004748,6:27473944
rs116298963-<b>G</b>,"2 x 10-7",,0.081809885,1.1194751,'-,[1.072991005-1.167973049],"HLA-Z, HLA-DMB","Lung cancer","lung carcinoma",'-,GCST004748,6:32911694
rs116718336-<b>G</b>,"1 x 10-6",,0.969375767,1.1921477,'-,[1.11-1.28],"HLA-DPA1, HLA-DOA","Lung cancer","lung carcinoma",'-,GCST004748,6:33056722
rs35952432-<b>T</b>,"6 x 10-11",,0.085445384,1.1477143,'-,[1.101269972-1.196117299],ZSCAN16-AS1,"Lung cancer","lung carcinoma",'-,GCST004748,6:28107123
rs34661125-<b>A</b>,"2 x 10-12",,0.078778393,1.1597158,'-,[1.112709654-1.208707736],"PGBD1, SMIM15P2","Lung cancer","lung carcinoma",'-,GCST004748,6:28314117
rs116461399-<b>C</b>,"1 x 10-12",,0.095879119,1.1547382,'-,[1.109954181-1.20132906],"NOP56P1, LINC01623","Lung cancer","lung carcinoma",'-,GCST004748,6:28828294
rs148696809-<b>C</b>,"3 x 10-12",,0.086604881,1.1571189,'-,[1.11078617-1.205384399],"LINC01556, KRT18P1","Lung cancer","lung carcinoma",'-,GCST004748,6:28966575
rs116826541-<b>G</b>,"4 x 10-12",,0.089874005,1.1556115,'-,[1.109395824-1.203752579],"OR2J2, OR2J4P","Lung cancer","lung carcinoma",'-,GCST004748,6:29180617
rs139244745-<b>G</b>,"1 x 10-12",,0.094855408,1.1562266,'-,[1.110831882-1.203476432],"OR2U2P, OR14J1","Lung cancer","lung carcinoma",'-,GCST004748,6:29287205
rs7805022-<b>A</b>,"2 x 10-6",,0.325627914,1.0614822,'-,[1.035730033-1.087874539],'-,"Lung cancer","lung carcinoma",'-,GCST004748,7:9785912
rs17775239-<b>A</b>,"3 x 10-6",,0.261514826,1.0655429,'-,[1.037624963-1.094212078],PVT1,"Lung cancer","lung carcinoma",'-,GCST004748,8:127884833
rs2404618-<b>T</b>,"7 x 10-6",,0.465822007,1.0544931,'-,[1.030451547-1.07909551],DLGAP2,"Lung cancer","lung carcinoma",'-,GCST004748,8:1514102
rs76694908-<b>C</b>,"2 x 10-6",,0.950702854,1.1358638,'-,[1.08-1.2],TRIM35,"Lung cancer","lung carcinoma",'-,GCST004748,8:27307357
rs11780471-<b>G</b>,"2 x 10-8",,0.940381112,1.1515831,'-,[1.1-1.21],"CHRNA2, EPHX2","Lung cancer","lung carcinoma",'-,GCST004748,8:27487202
rs7820838-<b>T</b>,"4 x 10-6",,0.232818195,1.0673686,'-,[1.038317547-1.097232475],NRG1,"Lung cancer","lung carcinoma",'-,GCST004748,8:32548461
rs6989042-<b>G</b>,"7 x 10-6",,0.196346713,1.0758488,'-,[1.042095757-1.110695132],SIRLNT,"Lung cancer","lung carcinoma",'-,GCST004748,8:40324784
rs188586526-<b>T</b>,"2 x 10-6",,0.011966545,1.3087933,'-,[1.171812197-1.461787099],RP1,"Lung cancer","lung carcinoma",'-,GCST004748,8:54583273
rs191205566-<b>T</b>,"1 x 10-7",,0.015134519,1.4017447,'-,[1.237134667-1.588257488],"NR4A3, STX17-AS1","Lung cancer","lung carcinoma",'-,GCST004748,9:99824951
rs78062588-<b>T</b>,"5 x 10-7",,0.941769014,1.1326951,'-,[1.08-1.19],ADAR,"Lung cancer","lung carcinoma",'-,GCST004748,1:154593749
rs9869622-<b>C</b>,"2 x 10-6",,0.81921203,1.0753014,'-,[1.04-1.11],DAZL,"Lung cancer","lung carcinoma",'-,GCST004748,3:16630314
rs71658797-<b>A</b>,"3 x 10-11",,0.103377896,1.1362852,'-,[1.094197108-1.179992156],AK5,"Lung cancer","lung carcinoma",'-,GCST004748,1:77501822
rs113659074-<b>G</b>,"2 x 10-6",,0.933111902,1.112315,'-,[1.06-1.16],ADH1B,"Lung cancer","lung carcinoma",'-,GCST004748,4:99331151
rs35535570-<b>A</b>,"4 x 10-6",,0.064602742,1.136056,'-,[1.075958214-1.199510448],MIGA1,"Lung cancer","lung carcinoma",'-,GCST004748,1:77794071
rs34517439-<b>A</b>,"2 x 10-10",,0.105354935,1.1355314,'-,[1.091764588-1.181052761],"GIPC2, DNAJB4","Lung cancer","lung carcinoma",'-,GCST004748,1:77984833
rs17391694-<b>T</b>,"3 x 10-8",,0.117931448,1.1121461,'-,[1.071281501-1.154569487],"RNFT1P2, GIPC2","Lung cancer","lung carcinoma",'-,GCST004748,1:78157942
rs71641333-<b>A</b>,"4 x 10-7",,0.063112169,1.1440215,'-,[1.085779181-1.205387897],MGC27382,"Lung cancer","lung carcinoma",'-,GCST004748,1:78277321
rs34443463-<b>A</b>,"3 x 10-6",,0.278780776,1.0657755,'-,[1.037685637-1.094625739],PTGFR,"Lung cancer","lung carcinoma",'-,GCST004748,1:78529850
rs12081674-<b>G</b>,"4 x 10-6",,0.184061141,1.0733533,'-,[1.041492597-1.106188635],LRRC8D,"Lung cancer","lung carcinoma",'-,GCST004748,1:89871466
rs12517665-<b>A</b>,"8 x 10-6",,0.191790898,1.0714158,'-,[1.039420707-1.104395695],"SLC12A7, CTD-3080P12.3","Lung cancer","lung carcinoma",'-,GCST004748,5:1128621
rs722864-<b>G</b>,"6 x 10-7",,0.805712997,1.0751604,'-,[1.05-1.11],MAP3K20,"Lung cancer","lung carcinoma",'-,GCST004748,2:173118476
rs34357052-<b>C</b>,"3 x 10-6",,0.292529432,1.0624987,'-,[1.035812746-1.089872056],PCDH1,"Lung cancer","lung carcinoma",'-,GCST004748,5:141815981
rs2119148-<b>A</b>,"7 x 10-6",,0.575586629,1.0550008,'-,[1.03-1.08],LINC01934,"Lung cancer","lung carcinoma",'-,GCST004748,2:181286781
rs35452836-<b>T</b>,"3 x 10-6",,0.286890187,1.0622944,'-,[1.035770318-1.089497568],CD164,"Lung cancer","lung carcinoma",'-,GCST004748,6:109378243
rs72951719-<b>T</b>,"5 x 10-6",,0.053278417,1.1387022,'-,[1.076775734-1.204190138],"RFX6, RPS29P13","Lung cancer","lung carcinoma",'-,GCST004748,6:116966680
rs6920364-<b>C</b>,"1 x 10-8",,0.456226848,1.0700544,'-,[1.04537378-1.095317639],"RNASET2, MIR3939","Lung cancer","lung carcinoma",'-,GCST004748,6:166962978
