"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs76082995-<b>T</b>,"6 x 10-9",,0.437994,'-,"5.82 z score decrease",'-,MAP1LC3B,Neurociticism,"neuroticism measurement",'-,GCST006940,16:87392701
rs76736394-<b>T</b>,"2 x 10-8",,0.0273646,'-,"5.6 z score decrease",'-,POM121L2,Neurociticism,"neuroticism measurement",'-,GCST006940,6:27292013
rs76761706-<b>T</b>,"7 x 10-32",,0.215553,'-,"11.76 z score decrease",'-,LINC02210-CRHR1,Neurociticism,"neuroticism measurement",'-,GCST006940,17:45699375
rs7766224-<b>A</b>,"3 x 10-9",,0.119597,'-,"5.92 z score decrease",'-,HIVEP1,Neurociticism,"neuroticism measurement",'-,GCST006940,6:98296817
rs7772160-<b>T</b>,"3 x 10-8",,0.471519,'-,"5.55 z score increase",'-,"MCFD2P1, ZNF184",Neurociticism,"neuroticism measurement",'-,GCST006940,6:27444607
rs7814925-<b>C</b>,"4 x 10-9",,0.14731,'-,"5.89 z score decrease",'-,SGCZ,Neurociticism,"neuroticism measurement",'-,GCST006940,8:14296953
rs7818437-<b>T</b>,"2 x 10-10",,0.240498,'-,"6.4 z score decrease",'-,MSRA,Neurociticism,"neuroticism measurement",'-,GCST006940,8:10352113
rs7837935-<b>T</b>,"2 x 10-8",,0.159647,'-,"5.61 z score decrease",'-,CYP7B1,Neurociticism,"neuroticism measurement",'-,GCST006940,8:64649462
rs7895261-<b>T</b>,"2 x 10-8",,0.28996,'-,"5.59 z score increase",'-,'-,Neurociticism,"neuroticism measurement",'-,GCST006940,10:56991294
rs7912226-<b>A</b>,"2 x 10-8",,0.400911,'-,"5.6 z score decrease",'-,LINC02627,Neurociticism,"neuroticism measurement",'-,GCST006940,10:105892386
rs79301522-<b>A</b>,"1 x 10-30",,0.217029,'-,"11.51 z score decrease",'-,KANSL1,Neurociticism,"neuroticism measurement",'-,GCST006940,17:46130566
rs80116564-<b>A</b>,"2 x 10-8",,0.143251,'-,"5.66 z score increase",'-,'-,Neurociticism,"neuroticism measurement",'-,GCST006940,5:166752128
rs802425-<b>T</b>,"1 x 10-8",,0.439978,'-,"5.68 z score decrease",'-,GRM3,Neurociticism,"neuroticism measurement",'-,GCST006940,7:86665636
rs80302414-<b>A</b>,"4 x 10-8",,0.0725984,'-,"5.51 z score decrease",'-,'-,Neurociticism,"neuroticism measurement",'-,GCST006940,5:166634028
rs833861-<b>A</b>,"4 x 10-12",,0.413231,'-,"6.92 z score decrease",'-,STAG1,Neurociticism,"neuroticism measurement",'-,GCST006940,3:136512225
rs860626-<b>T</b>,"2 x 10-9",,0.297635,'-,"5.99 z score increase",'-,EMX2OS,Neurociticism,"neuroticism measurement",'-,GCST006940,10:117542192
rs9261418-<b>A</b>,"2 x 10-8",,0.144604,'-,"5.61 z score increase",'-,"TRIM31, TRIM31-AS1",Neurociticism,"neuroticism measurement",'-,GCST006940,6:30108883
rs9516861-<b>A</b>,"2 x 10-8",,0.141405,'-,"5.58 z score increase",'-,"MBNL2, LINC00456",Neurociticism,"neuroticism measurement",'-,GCST006940,13:97202635
rs9541703-<b>T</b>,"7 x 10-9",,0.297882,'-,"5.79 z score increase",'-,"ZDHHC20P4, SNRPFP3",Neurociticism,"neuroticism measurement",'-,GCST006940,13:69007420
rs9607771-<b>A</b>,"2 x 10-12",,0.284442,'-,"7.03 z score increase",'-,"ACTBP15, MIR1281",Neurociticism,"neuroticism measurement",'-,GCST006940,22:41078073
rs1778377-<b>A</b>,"2 x 10-9",,0.271168,'-,"6.04 z score decrease",'-,LINC02315,Neurociticism,"neuroticism measurement",'-,GCST006940,14:41224815
rs1892350-<b>A</b>,"7 x 10-10",,0.490613,'-,"6.17 z score decrease",'-,"BCRP9, LINC00364",Neurociticism,"neuroticism measurement",'-,GCST006940,13:67506482
rs1941355-<b>A</b>,"1 x 10-9",,0.368174,'-,"6.1 z score decrease",'-,NOL4,Neurociticism,"neuroticism measurement",'-,GCST006940,18:34032461
rs198800-<b>T</b>,"7 x 10-9",,0.479939,'-,"5.8 z score increase",'-,"H1-4, H2AC6",Neurociticism,"neuroticism measurement",'-,GCST006940,6:26139705
rs2056477-<b>C</b>,"8 x 10-9",,0.231276,'-,"5.76 z score decrease",'-,MAD1L1,Neurociticism,"neuroticism measurement",'-,GCST006940,7:2040109
rs2149351-<b>T</b>,"5 x 10-12",,0.238985,'-,"6.9 z score increase",'-,"TLR4, TPT1P9",Neurociticism,"neuroticism measurement",'-,GCST006940,9:117739366
rs2237738-<b>A</b>,"3 x 10-8",,0.379742,'-,"5.52 z score increase",'-,GRM8,Neurociticism,"neuroticism measurement",'-,GCST006940,7:126526932
rs2269426-<b>A</b>,"1 x 10-14",,0.359398,'-,"7.71 z score increase",'-,TNXB,Neurociticism,"neuroticism measurement",'-,GCST006940,6:32108722
rs2280711-<b>T</b>,"3 x 10-10",,0.160452,'-,"6.29 z score increase",'-,TAOK3,Neurociticism,"neuroticism measurement",'-,GCST006940,12:118212149
rs2295094-<b>A</b>,"1 x 10-8",,0.174406,'-,"5.69 z score increase",'-,GGT7,Neurociticism,"neuroticism measurement",'-,GCST006940,20:34860112
rs240769-<b>A</b>,"5 x 10-9",,0.410587,'-,"5.84 z score decrease",'-,ASCC3,Neurociticism,"neuroticism measurement",'-,GCST006940,6:100564311
rs2407746-<b>C</b>,"4 x 10-12",,0.301794,'-,"6.95 z score decrease",'-,"SNORA70, CSMD1",Neurociticism,"neuroticism measurement",'-,GCST006940,8:5080235
rs2488401-<b>T</b>,"2 x 10-9",,0.209268,'-,"6.03 z score decrease",'-,DENND1B,Neurociticism,"neuroticism measurement",'-,GCST006940,1:197733271
rs2503775-<b>A</b>,"1 x 10-10",,0.131131,'-,"6.42 z score increase",'-,"EIF4EBP2P3, MIR2113",Neurociticism,"neuroticism measurement",'-,GCST006940,6:98073724
rs2696500-<b>T</b>,"4 x 10-29",,0.214048,'-,"11.21 z score increase",'-,ARL17B,Neurociticism,"neuroticism measurement",'-,GCST006940,17:46286563
rs2717043-<b>T</b>,"2 x 10-10",,0.372674,'-,"6.37 z score increase",'-,VRK2,Neurociticism,"neuroticism measurement",'-,GCST006940,2:57951884
rs28986304-<b>T</b>,"8 x 10-10",,0.126444,'-,"6.14 z score decrease",'-,GABBR1,Neurociticism,"neuroticism measurement",'-,GCST006940,6:29598305
rs28986310-<b>T</b>,"2 x 10-8",,0.0618266,'-,"5.66 z score increase",'-,"HLA-V, IFITM4P",Neurociticism,"neuroticism measurement",'-,GCST006940,6:29768020
rs297346-<b>A</b>,"7 x 10-11",,0.366117,'-,"6.53 z score increase",'-,SOX6,Neurociticism,"neuroticism measurement",'-,GCST006940,11:16334225
rs3026389-<b>C</b>,"7 x 10-10",,0.211118,'-,"6.18 z score increase",'-,PAX6,Neurociticism,"neuroticism measurement",'-,GCST006940,11:31791981
rs3099439-<b>T</b>,"4 x 10-8",,0.472431,'-,"5.5 z score decrease",'-,TMEM161B,Neurociticism,"neuroticism measurement",'-,GCST006940,5:88249501
rs3124426-<b>T</b>,"2 x 10-8",,0.230468,'-,"5.62 z score decrease",'-,COL4A2,Neurociticism,"neuroticism measurement",'-,GCST006940,13:55363211
rs34467936-<b>A</b>,"4 x 10-10",,0.35405,'-,"6.24 z score increase",'-,"PTPRJ, NUP160",Neurociticism,"neuroticism measurement",'-,GCST006940,11:47893747
rs34979551-<b>A</b>,"4 x 10-8",,0.127858,'-,"5.51 z score increase",'-,SIM1,Neurociticism,"neuroticism measurement",'-,GCST006940,6:100400995
rs35982947-<b>A</b>,"2 x 10-8",,0.368951,'-,"5.66 z score increase",'-,MED24,Neurociticism,"neuroticism measurement",'-,GCST006940,17:40058022
rs13054099-<b>T</b>,"3 x 10-10",,0.257393,'-,"6.3 z score decrease",'-,"ST13, SLC25A17",Neurociticism,"neuroticism measurement",'-,GCST006940,22:40819668
rs13168838-<b>C</b>,"1 x 10-8",,0.43863,'-,"5.67 z score decrease",'-,'-,Neurociticism,"neuroticism measurement",'-,GCST006940,5:46016815
rs13226841-<b>T</b>,"7 x 10-14",,0.476138,'-,"7.49 z score decrease",'-,GRM8,Neurociticism,"neuroticism measurement",'-,GCST006940,7:126749354
rs13242233-<b>T</b>,"2 x 10-11",,0.45505,'-,"6.68 z score increase",'-,GRM8,Neurociticism,"neuroticism measurement",'-,GCST006940,7:126850303
rs13284170-<b>A</b>,"8 x 10-9",,0.283182,'-,"5.76 z score increase",'-,GLIS3,Neurociticism,"neuroticism measurement",'-,GCST006940,9:4145560
rs13395141-<b>T</b>,"2 x 10-12",,0.432417,'-,"7.05 z score increase",'-,MBD5,Neurociticism,"neuroticism measurement",'-,GCST006940,2:148198332
rs1345259-<b>A</b>,"5 x 10-9",,0.378841,'-,"5.83 z score increase",'-,GRM8,Neurociticism,"neuroticism measurement",'-,GCST006940,7:126403629
rs136402-<b>A</b>,"2 x 10-12",,0.290958,'-,"7.02 z score increase",'-,"EP300-AS1, L3MBTL2",Neurociticism,"neuroticism measurement",'-,GCST006940,22:41202929
rs1378358-<b>T</b>,"2 x 10-27",,0.206287,'-,"10.86 z score increase",'-,NSF,Neurociticism,"neuroticism measurement",'-,GCST006940,17:46709946
rs140092241-<b>T</b>,"2 x 10-8",,0.286338,'-,"5.61 z score increase",'-,'-,Neurociticism,"neuroticism measurement",'-,GCST006940,14:41325259
rs1422192-<b>A</b>,"7 x 10-10",,0.165603,'-,"6.17 z score increase",'-,LINC00461,Neurociticism,"neuroticism measurement",'-,GCST006940,5:88663205
rs1452789-<b>A</b>,"7 x 10-11",,0.381593,'-,"6.52 z score decrease",'-,TCF4,Neurociticism,"neuroticism measurement",'-,GCST006940,18:55448648
rs1542212-<b>T</b>,"1 x 10-11",,0.39305,'-,"6.75 z score decrease",'-,ARPP21,Neurociticism,"neuroticism measurement",'-,GCST006940,3:35642443
rs1609391-<b>A</b>,"4 x 10-8",,0.408701,'-,"5.51 z score decrease",'-,NCK1,Neurociticism,"neuroticism measurement",'-,GCST006940,3:136896426
rs16854051-<b>T</b>,"4 x 10-8",,0.213166,'-,"5.51 z score decrease",'-,BEND4,Neurociticism,"neuroticism measurement",'-,GCST006940,4:42121875
rs1697692-<b>T</b>,"4 x 10-10",,0.461942,'-,"6.25 z score increase",'-,BBX,Neurociticism,"neuroticism measurement",'-,GCST006940,3:107588656
rs17096778-<b>A</b>,"8 x 10-9",,0.0452785,'-,"5.78 z score increase",'-,SLC44A5,Neurociticism,"neuroticism measurement",'-,GCST006940,1:75344285
rs1714510-<b>T</b>,"4 x 10-8",,0.0771327,'-,"5.48 z score decrease",'-,"MLF1, RSRC1",Neurociticism,"neuroticism measurement",'-,GCST006940,3:158546095
rs1729951-<b>T</b>,"1 x 10-11",,0.382594,'-,"6.78 z score decrease",'-,"STAG1-DT, SLC35G2",Neurociticism,"neuroticism measurement",'-,GCST006940,3:136781891
rs1731951-<b>A</b>,"6 x 10-9",,0.439961,'-,"5.82 z score decrease",'-,DGKI,Neurociticism,"neuroticism measurement",'-,GCST006940,7:137391101
rs17398913-<b>T</b>,"1 x 10-9",,0.29624,'-,"6.08 z score decrease",'-,LINC01795,Neurociticism,"neuroticism measurement",'-,GCST006940,2:58278544
rs17432675-<b>T</b>,"3 x 10-8",,0.326381,'-,"5.54 z score increase",'-,LMOD1,Neurociticism,"neuroticism measurement",'-,GCST006940,1:201918593
rs17487484-<b>T</b>,"5 x 10-10",,0.49699,'-,"6.21 z score decrease",'-,DCC,Neurociticism,"neuroticism measurement",'-,GCST006940,18:53196913
rs17554720-<b>A</b>,"3 x 10-8",,0.0449295,'-,"5.52 z score increase",'-,TYW3,Neurociticism,"neuroticism measurement",'-,GCST006940,1:74823731
rs17619012-<b>T</b>,"2 x 10-8",,0.216843,'-,"5.59 z score decrease",'-,WDPCP,Neurociticism,"neuroticism measurement",'-,GCST006940,2:63666455
rs2407746-<b>C</b>,"2 x 10-12",,NR,'-,"7.014 z score decrease",'-,"SNORA70, CSMD1",Neuroticism,"neuroticism measurement",'-,GCST006476,8:5080235
rs2921036-<b>T</b>,"5 x 10-10",,NR,'-,"6.229 z score increase",'-,"RN7SL178P, PRAG1",Neuroticism,"neuroticism measurement",'-,GCST006476,8:8506387
rs76288073-<b>T</b>,"7 x 10-9",,NR,'-,"5.793 z score decrease",'-,CYP7B1,Neuroticism,"neuroticism measurement",'-,GCST006476,8:64655657
rs1002655-<b>C</b>,"5 x 10-13",,NR,'-,"7.222 z score increase",'-,"FTLP18, GRIK3",Neuroticism,"neuroticism measurement",'-,GCST006476,1:36727076
rs10465133-<b>T</b>,"2 x 10-8",,NR,'-,"5.583 z score decrease",'-,"TPT1P9, TLR4",Neuroticism,"neuroticism measurement",'-,GCST006476,9:117735680
rs10968719-<b>T</b>,"5 x 10-8",,NR,'-,"5.457 z score increase",'-,LINGO2,Neuroticism,"neuroticism measurement",'-,GCST006476,9:28685169
rs1261070-<b>A</b>,"7 x 10-9",,NR,'-,"5.795 z score decrease",'-,TCF4,Neuroticism,"neuroticism measurement",'-,GCST006476,18:55235854
rs13168787-<b>A</b>,"8 x 10-10",,NR,'-,"6.141 z score decrease",'-,TMEM161B,Neuroticism,"neuroticism measurement",'-,GCST006476,5:88141262
rs1948783-<b>A</b>,"1 x 10-8",,NR,'-,"5.667 z score increase",'-,DCC,Neuroticism,"neuroticism measurement",'-,GCST006476,18:53472391
rs2013515-<b>A</b>,"1 x 10-9",,NR,'-,"6.045 z score decrease",'-,"PAFAH1B1, CLUH",Neuroticism,"neuroticism measurement",'-,GCST006476,17:2688267
rs3785237-<b>C</b>,"4 x 10-14",,NR,'-,"7.574 z score increase",'-,RBFOX1,Neuroticism,"neuroticism measurement",'-,GCST006476,16:7617129
rs6601430-<b>T</b>,"2 x 10-8",,NR,'-,"5.584 z score increase",'-,MSRA,Neuroticism,"neuroticism measurement",'-,GCST006476,8:10312829
rs6795372-<b>T</b>,"2 x 10-10",,NR,'-,"6.333 z score decrease",'-,"STAG1-DT, SLC35G2",Neuroticism,"neuroticism measurement",'-,GCST006476,3:136765048
rs747759-<b>T</b>,"3 x 10-9",,NR,'-,"5.938 z score increase",'-,"CD40, CDH22",Neuroticism,"neuroticism measurement",'-,GCST006476,20:46139116
rs7596038-<b>T</b>,"2 x 10-8",,NR,'-,"5.593 z score decrease",'-,VRK2,Neuroticism,"neuroticism measurement",'-,GCST006476,2:58156685
rs9901521-<b>T</b>,"4 x 10-10",,NR,'-,"6.245 z score increase",'-,AATK,Neuroticism,"neuroticism measurement",'-,GCST006476,17:81124352
rs12145078-<b>A</b>,"6 x 10-11",,NR,'-,"6.548 z score decrease",'-,"DENND1B, C1orf53",Neuroticism,"neuroticism measurement",'-,GCST006476,1:197853847
rs1472822-<b>A</b>,"3 x 10-11",,NR,'-,"6.661 z score increase",'-,GRIK3,Neuroticism,"neuroticism measurement",'-,GCST006476,1:36730887
rs17398913-<b>T</b>,"2 x 10-8",,NR,'-,"5.575 z score decrease",'-,LINC01795,Neuroticism,"neuroticism measurement",'-,GCST006476,2:58278544
rs1999066-<b>C</b>,"2 x 10-8",,NR,'-,"5.639 z score decrease",'-,TLR4,Neuroticism,"neuroticism measurement",'-,GCST006476,9:117752186
rs357512-<b>T</b>,"6 x 10-9",,NR,'-,"5.818 z score increase",'-,TMEM161B,Neuroticism,"neuroticism measurement",'-,GCST006476,5:88222061
rs3765459-<b>A</b>,"2 x 10-8",,NR,'-,"5.653 z score decrease",'-,CD40,Neuroticism,"neuroticism measurement",'-,GCST006476,20:46128768
rs4799454-<b>A</b>,"3 x 10-8",,NR,'-,"5.522 z score decrease",'-,CELF4,Neuroticism,"neuroticism measurement",'-,GCST006476,18:37540414
rs62545082-<b>C</b>,"2 x 10-8",,NR,'-,"5.641 z score increase",'-,LINGO2,Neuroticism,"neuroticism measurement",'-,GCST006476,9:28708885
rs62551586-<b>A</b>,"1 x 10-9",,NR,'-,"6.058 z score decrease",'-,'-,Neuroticism,"neuroticism measurement",'-,GCST006476,9:11612922
rs6743916-<b>A</b>,"4 x 10-9",,NR,'-,"5.888 z score decrease",'-,LINC01122,Neuroticism,"neuroticism measurement",'-,GCST006476,2:58477314
rs10174206-<b>T</b>,"3 x 10-10",,NR,'-,"6.307 z score decrease",'-,MBD5,Neuroticism,"neuroticism measurement",'-,GCST006476,2:148058092
rs525798-<b>T</b>,"2 x 10-9",,NR,'-,"5.979 z score increase",'-,"PADI2, GRIK3",Neuroticism,"neuroticism measurement",'-,GCST006476,1:36775285
rs329923-<b>A</b>,"4 x 10-8",,NR,'-,"5.509 z score decrease",'-,BBX,Neuroticism,"neuroticism measurement",'-,GCST006476,3:107668047
rs56324019-<b>T</b>,"2 x 10-11",,NR,'-,"6.69 z score decrease",'-,"TMEM161B-AS1, LINC00461",Neuroticism,"neuroticism measurement",'-,GCST006476,5:88456324
rs6882046-<b>A</b>,"6 x 10-13",,NR,'-,"7.192 z score decrease",'-,LINC00461,Neuroticism,"neuroticism measurement",'-,GCST006476,5:88673046
rs71639120-<b>A</b>,"1 x 10-8",,NR,'-,"5.7 z score decrease",'-,MEF2C-AS2,Neuroticism,"neuroticism measurement",'-,GCST006476,5:88704782
rs1962392-<b>C</b>,"6 x 10-9",,NR,'-,"5.81 z score decrease",'-,MSRA,Neuroticism,"neuroticism measurement",'-,GCST006476,8:10404863
rs2409722-<b>T</b>,"5 x 10-9",,NR,'-,"5.851 z score decrease",'-,XKR6,Neuroticism,"neuroticism measurement",'-,GCST006476,8:11182307
rs12155745-<b>T</b>,"4 x 10-8",,NR,'-,"5.508 z score increase",'-,BLK,Neuroticism,"neuroticism measurement",'-,GCST006476,8:11504768
rs1438479-<b>A</b>,"2 x 10-12",,NR,'-,"7.032 z score decrease",'-,LINGO2,Neuroticism,"neuroticism measurement",'-,GCST006476,9:28717248
rs10983778-<b>A</b>,"7 x 10-10",,NR,'-,"6.17 z score increase",'-,TLR4,Neuroticism,"neuroticism measurement",'-,GCST006476,9:117763834
rs2298489-<b>A</b>,"5 x 10-12",,NR,'-,"6.916 z score increase",'-,TTC12,Neuroticism,"neuroticism measurement",'-,GCST006476,11:113364697
rs11214629-<b>T</b>,"3 x 10-11",,NR,'-,"6.629 z score increase",'-,DRD2,Neuroticism,"neuroticism measurement",'-,GCST006476,11:113503962
rs7937477-<b>A</b>,"1 x 10-8",,NR,'-,"5.69 z score decrease",'-,DRD2,Neuroticism,"neuroticism measurement",'-,GCST006476,11:113545374
rs61687445-<b>A</b>,"2 x 10-13",,NR,'-,"7.361 z score decrease",'-,DRD2,Neuroticism,"neuroticism measurement",'-,GCST006476,11:113567370
rs2111216-<b>A</b>,"5 x 10-9",,NR,'-,"5.849 z score decrease",'-,MMAB,Neuroticism,"neuroticism measurement",'-,GCST006476,12:109572346
rs1249773-<b>T</b>,"5 x 10-8",,NR,'-,"5.456 z score decrease",'-,LINC00383,Neuroticism,"neuroticism measurement",'-,GCST006476,13:69311559
rs9303521-<b>T</b>,"1 x 10-10",,NR,'-,"6.437 z score increase",'-,LINC02210-CRHR1,Neuroticism,"neuroticism measurement",'-,GCST006476,17:45727828
rs7225384-<b>C</b>,"3 x 10-14",,NR,'-,"7.604 z score decrease",'-,LINC02210-CRHR1,Neuroticism,"neuroticism measurement",'-,GCST006476,17:45731730
rs242949-<b>T</b>,"2 x 10-8",,NR,'-,"5.621 z score decrease",'-,"LINC02210-CRHR1, MAPT-AS1, CRHR1",Neuroticism,"neuroticism measurement",'-,GCST006476,17:45834350
rs242947-<b>A</b>,"9 x 10-13",,NR,'-,"7.144 z score decrease",'-,MAPT-AS1,Neuroticism,"neuroticism measurement",'-,GCST006476,17:45839770
rs754593-<b>A</b>,"3 x 10-12",,NR,'-,"6.976 z score decrease",'-,MAPT,Neuroticism,"neuroticism measurement",'-,GCST006476,17:45977330
rs8067056-<b>T</b>,"1 x 10-20",,NR,'-,"9.322 z score decrease",'-,MAPT,Neuroticism,"neuroticism measurement",'-,GCST006476,17:46006582
rs7225002-<b>A</b>,"6 x 10-9",,NR,'-,"5.823 z score decrease",'-,KANSL1,Neuroticism,"neuroticism measurement",'-,GCST006476,17:46111701
rs1563304-<b>T</b>,"5 x 10-12",,NR,'-,"6.9 z score increase",'-,WNT3,Neuroticism,"neuroticism measurement",'-,GCST006476,17:46797087
rs10511262-<b>C</b>,"2 x 10-8",,NR,'-,"5.589 z score increase",'-,"CCDC54, LINC01990",Neuroticism,"neuroticism measurement",'-,GCST006476,3:107393708
rs11039182-<b>T</b>,"5 x 10-14",,NR,'-,"7.522 z score decrease",'-,MADD,Neuroticism,"neuroticism measurement",'-,GCST006476,11:47325172
rs112191650-<b>T</b>,"1 x 10-8",,NR,'-,"5.711 z score decrease",'-,"PTCH1, FANCC",Neuroticism,"neuroticism measurement",'-,GCST006476,9:95442321
rs12028339-<b>A</b>,"1 x 10-8",,NR,'-,"5.676 z score increase",'-,CAMTA1,Neuroticism,"neuroticism measurement",'-,GCST006476,1:7724842
rs13163891-<b>A</b>,"2 x 10-8",,NR,'-,"5.65 z score decrease",'-,FBXL17,Neuroticism,"neuroticism measurement",'-,GCST006476,5:108404274
rs2278609-<b>T</b>,"5 x 10-9",,NR,'-,"5.838 z score decrease",'-,PLCL2,Neuroticism,"neuroticism measurement",'-,GCST006476,3:16882947
rs3026393-<b>A</b>,"7 x 10-9",,NR,'-,"5.803 z score increase",'-,PAX6,Neuroticism,"neuroticism measurement",'-,GCST006476,11:31790667
rs35994060-<b>A</b>,"2 x 10-8",,NR,'-,"5.624 z score decrease",'-,"CLUH, PAFAH1B1",Neuroticism,"neuroticism measurement",'-,GCST006476,17:2686194
rs4679826-<b>A</b>,"5 x 10-9",,NR,'-,"5.859 z score increase",'-,RSRC1,Neuroticism,"neuroticism measurement",'-,GCST006476,3:158348972
rs55766809-<b>T</b>,"5 x 10-9",,NR,'-,"5.853 z score increase",'-,"FAM120AOS, Y_RNA",Neuroticism,"neuroticism measurement",'-,GCST006476,9:93428436
rs58662928-<b>T</b>,"3 x 10-9",,NR,'-,"5.945 z score increase",'-,LINGO2,Neuroticism,"neuroticism measurement",'-,GCST006476,9:28577296
rs6567157-<b>T</b>,"1 x 10-8",,NR,'-,"5.724 z score increase",'-,RPS3AP49,Neuroticism,"neuroticism measurement",'-,GCST006476,18:60122993
rs6770476-<b>T</b>,"1 x 10-8",,NR,'-,"5.724 z score increase",'-,STAG1,Neuroticism,"neuroticism measurement",'-,GCST006476,3:136355078
rs7144654-<b>A</b>,"6 x 10-13",,NR,'-,"7.208 z score decrease",'-,YLPM1,Neuroticism,"neuroticism measurement",'-,GCST006476,14:74831934
rs78893982-<b>T</b>,"1 x 10-9",,NR,'-,"6.071 z score decrease",'-,PTCH1,Neuroticism,"neuroticism measurement",'-,GCST006476,9:95545720
rs8091068-<b>T</b>,"1 x 10-8",,NR,'-,"5.726 z score decrease",'-,DCC,Neuroticism,"neuroticism measurement",'-,GCST006476,18:53374062
rs17698176-<b>T</b>,"2 x 10-8",,NR,'-,"5.631 z score increase",'-,NSF,Neuroticism,"neuroticism measurement",'-,GCST006476,17:46742229
rs1427041-<b>A</b>,"6 x 10-15",,NR,'-,"7.806 z score increase",'-,"CELF4, MIR4318",Neuroticism,"neuroticism measurement",'-,GCST006476,18:37628357
rs12137398-<b>T</b>,"9 x 10-9",,NR,'-,"5.745 z score increase",'-,CAMTA1,Neuroticism,"neuroticism measurement",'-,GCST006476,1:7730488
rs11576073-<b>A</b>,"3 x 10-13",,NR,'-,"7.287 z score increase",'-,GRIK3,Neuroticism,"neuroticism measurement",'-,GCST006476,1:36735079
rs12747763-<b>T</b>,"1 x 10-8",,NR,'-,"5.679 z score increase",'-,AGBL4,Neuroticism,"neuroticism measurement",'-,GCST006476,1:48873930
rs17096778-<b>A</b>,"5 x 10-10",,NR,'-,"6.23 z score increase",'-,SLC44A5,Neuroticism,"neuroticism measurement",'-,GCST006476,1:75344285
rs11184994-<b>T</b>,"2 x 10-9",,NR,'-,"6.035 z score increase",'-,LINC01661,Neuroticism,"neuroticism measurement",'-,GCST006476,1:106841116
rs7536102-<b>T</b>,"2 x 10-9",,NR,'-,"6.032 z score increase",'-,RABGAP1L,Neuroticism,"neuroticism measurement",'-,GCST006476,1:174496801
rs199933-<b>A</b>,"1 x 10-9",,NR,'-,"6.064 z score increase",'-,CACNA1E,Neuroticism,"neuroticism measurement",'-,GCST006476,1:181778213
rs2488401-<b>T</b>,"3 x 10-13",,NR,'-,"7.29 z score decrease",'-,DENND1B,Neuroticism,"neuroticism measurement",'-,GCST006476,1:197733271
rs17432675-<b>T</b>,"6 x 10-9",,NR,'-,"5.809 z score increase",'-,LMOD1,Neuroticism,"neuroticism measurement",'-,GCST006476,1:201918593
rs17502858-<b>A</b>,"5 x 10-8",,NR,'-,"5.468 z score increase",'-,ENAH,Neuroticism,"neuroticism measurement",'-,GCST006476,1:225593528
rs4396680-<b>A</b>,"4 x 10-10",,NR,'-,"6.256 z score increase",'-,"KLF11, GRHL1",Neuroticism,"neuroticism measurement",'-,GCST006476,2:10038109
rs4665244-<b>A</b>,"3 x 10-8",,NR,'-,"5.571 z score increase",'-,ATAD2B,Neuroticism,"neuroticism measurement",'-,GCST006476,2:23879821
rs10188070-<b>A</b>,"1 x 10-9",,NR,'-,"6.076 z score decrease",'-,VRK2,Neuroticism,"neuroticism measurement",'-,GCST006476,2:58072191
rs11127043-<b>T</b>,"8 x 10-9",,NR,'-,"5.775 z score increase",'-,"CHMP3, RNF103-CHMP3",Neuroticism,"neuroticism measurement",'-,GCST006476,2:86511201
